[2026-05-22T09:13:57.819Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.819Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.819Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.871Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:57.871Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:57.872Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:57.886Z INFO  worker::batch_maker] Batch tPpz4LbFPRSxTXRdLYSKsxNNQjvnI4cw5eLtbw3vd2E= contains sample tx 30
[2026-05-22T09:13:57.886Z INFO  worker::batch_maker] Batch tPpz4LbFPRSxTXRdLYSKsxNNQjvnI4cw5eLtbw3vd2E= contains sample tx 31
[2026-05-22T09:13:57.886Z INFO  worker::batch_maker] Batch tPpz4LbFPRSxTXRdLYSKsxNNQjvnI4cw5eLtbw3vd2E= contains 500224 B
[2026-05-22T09:13:57.886Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:57.886Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:57.914Z INFO  network::reliable_sender] Connection to 34.79.153.233:5029: sent 508052 bytes
[2026-05-22T09:13:57.914Z INFO  network::reliable_sender] Connection to 130.211.86.32:5004: sent 508052 bytes
[2026-05-22T09:13:57.919Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:57.920Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:57.921Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
[2026-05-22T09:13:57.921Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
[2026-05-22T09:13:57.921Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
[2026-05-22T09:13:57.974Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.974Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.974Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.984Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.985Z INFO  worker::batch_maker] Batch 6z3CFna4gij9ZiBaqhj8xPR0eR5FjhW2lYP3ETFEBXk= contains sample tx 32
[2026-05-22T09:13:57.985Z INFO  worker::batch_maker] Batch 6z3CFna4gij9ZiBaqhj8xPR0eR5FjhW2lYP3ETFEBXk= contains sample tx 33
[2026-05-22T09:13:57.985Z INFO  worker::batch_maker] Batch 6z3CFna4gij9ZiBaqhj8xPR0eR5FjhW2lYP3ETFEBXk= contains 500224 B
[2026-05-22T09:13:57.986Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:57.986Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:57.986Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:58.030Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:58.031Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:58.031Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:58.031Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:58.040Z INFO  network::receiver] Incoming connection established with 34.79.153.233:42860
[2026-05-22T09:13:58.040Z WARN  network::receiver] Connection closed by peer 34.79.153.233:42860
[2026-05-22T09:13:58.041Z INFO  network::receiver] Incoming connection established with 35.227.54.147:48574
[2026-05-22T09:13:58.041Z WARN  network::receiver] Connection closed by peer 35.227.54.147:48574
[2026-05-22T09:13:58.085Z INFO  worker::batch_maker] Batch 2xA4rVqV36RTWn24sw18iqUSgb521cguTpOpjf+Ss5s= contains sample tx 34
[2026-05-22T09:13:58.085Z INFO  worker::batch_maker] Batch 2xA4rVqV36RTWn24sw18iqUSgb521cguTpOpjf+Ss5s= contains sample tx 35
[2026-05-22T09:13:58.085Z INFO  worker::batch_maker] Batch 2xA4rVqV36RTWn24sw18iqUSgb521cguTpOpjf+Ss5s= contains 500224 B
[2026-05-22T09:13:58.086Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:58.086Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:58.086Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:58.086Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:58.117Z INFO  network::receiver] Incoming connection established with 35.243.133.228:41292
[2026-05-22T09:13:58.118Z WARN  network::receiver] Connection closed by peer 35.243.133.228:41292
[2026-05-22T09:13:58.132Z INFO  network::receiver] Incoming connection established with 130.211.86.32:46718
[2026-05-22T09:13:58.132Z WARN  network::receiver] Connection closed by peer 130.211.86.32:46718
[2026-05-22T09:13:58.141Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:58.142Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:58.142Z INFO  network::reliable_sender] Connection to 35.227.54.147:5044: sent 508052 bytes
[2026-05-22T09:13:58.185Z INFO  worker::batch_maker] Batch KFB6ohBcZcS0fI5xFYyOxEePUHqEt0kyC1rGV6Pedd8= contains sample tx 36
[2026-05-22T09:13:58.185Z INFO  worker::batch_maker] Batch KFB6ohBcZcS0fI5xFYyOxEePUHqEt0kyC1rGV6Pedd8= contains sample tx 37
[2026-05-22T09:13:58.185Z INFO  worker::batch_maker] Batch KFB6ohBcZcS0fI5xFYyOxEePUHqEt0kyC1rGV6Pedd8= contains 500224 B
[2026-05-22T09:13:58.186Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:58.186Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:58.186Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:58.186Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:58.220Z INFO  network::reliable_sender] Connection to 130.211.86.32:5004: sent 508052 bytes
[2026-05-22T09:13:58.220Z INFO  network::reliable_sender] Connection to 34.79.153.233:5029: sent 508052 bytes
[2026-05-22T09:13:58.220Z INFO  network::reliable_sender] Connection to 34.79.153.233:5029: sent 508052 bytes
[2026-05-22T09:13:58.222Z INFO  network::reliable_sender] Connection to 130.211.86.32:5004: sent 508052 bytes
[2026-05-22T09:13:58.222Z INFO  network::reliable_sender] Connection to 130.211.86.32:5004: sent 508052 bytes
[2026-05-22T09:13:58.223Z INFO  network::reliable_sender] Connection to 34.79.153.233:5029: sent 508052 bytes
[2026-05-22T09:13:58.286Z INFO  worker::batch_maker] Batch ggRlFRM9wQVhS5lN+mf5KfBhgoWzi3Pbf8s3ByZlMlM= contains sample tx 38
[2026-05-22T09:13:58.286Z INFO  worker::batch_maker] Batch ggRlFRM9wQVhS5lN+mf5KfBhgoWzi3Pbf8s3ByZlMlM= contains sample tx 39
[2026-05-22T09:13:58.286Z INFO  worker::batch_maker] Batch ggRlFRM9wQVhS5lN+mf5KfBhgoWzi3Pbf8s3ByZlMlM= contains 500224 B
[2026-05-22T09:13:58.286Z INFO  network::reliable_sender] Connection to 136.118.77.161:5034: sent 508052 bytes
[2026-05-22T09:13:58.286Z INFO  network::reliable_sender] Connection to 136.109.104.208:5009: sent 508052 bytes
[2026-05-22T09:13:58.286Z INFO  network::reliable_sender] Connection to 34.81.27.135:5039: sent 508052 bytes
[2026-05-22T09:13:58.287Z INFO  network::reliable_sender] Connection to 34.81.252.209:5014: sent 508052 bytes
[2026-05-22T09:13:58.328Z INFO  network::receiver] Incoming connection established with 35.227.54.147:52668
[2026-05-22T09:13:58.359Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
[2026-05-22T09:13:58.359Z INFO  network::reliable_sender] Connection to 35.243.133.228:5019: sent 508052 bytes
